Country,Date,Actual Growth,Potential Growth,Gap Between Actual and Potential Growth
Bahrain,12/31/12,3.2,#N/A,#N/A
Bahrain,3/31/13,4.6,#N/A,#N/A
Bahrain,6/30/13,5.7,#N/A,#N/A
Bahrain,9/30/13,5.8,#N/A,#N/A
Bahrain,12/31/13,5.6,#N/A,#N/A
Bahrain,3/31/14,3.1,#N/A,#N/A
Bahrain,6/30/14,5.3,#N/A,#N/A
Bahrain,9/30/14,5,#N/A,#N/A
Bahrain,12/31/14,4,#N/A,#N/A
Bahrain,3/31/15,2.9,#N/A,#N/A
Bahrain,6/30/15,3.2,#N/A,#N/A
Bahrain,9/30/15,2.3,#N/A,#N/A
Bahrain,12/31/15,2.9,#N/A,#N/A
Bahrain,3/31/16,4.6,#N/A,#N/A
Bahrain,6/30/16,2.7,#N/A,#N/A
Bahrain,9/30/16,4.3,#N/A,#N/A
Bahrain,12/31/16,2.4,#N/A,#N/A
Bahrain,3/31/17,4.9,#N/A,#N/A
Bahrain,6/30/17,4.7,#N/A,#N/A
Bahrain,9/30/17,3,#N/A,#N/A
Bahrain,12/31/17,2.7,#N/A,#N/A
Bahrain,3/31/18,-0.5,#N/A,#N/A
Bahrain,6/30/18,2.1,#N/A,#N/A
Bahrain,9/30/18,1.1,#N/A,#N/A
Bahrain,12/31/18,5.2,#N/A,#N/A
Bahrain,3/31/19,3.4,#N/A,#N/A
Bahrain,6/30/19,1.7,#N/A,#N/A
Bahrain,9/30/19,2.7,#N/A,#N/A
Bahrain,12/31/19,-0.5,#N/A,#N/A
Bahrain,3/31/20,-1.6,#N/A,#N/A
Bahrain,6/30/20,-9,#N/A,#N/A
Bahrain,9/30/20,-6.9,#N/A,#N/A
Bahrain,12/31/20,-5.5,#N/A,#N/A
Bahrain,3/31/21,#N/A,#N/A,#N/A
Belarus,3/31/00,#N/A,#N/A,#N/A
Belarus,6/30/00,#N/A,#N/A,#N/A
Belarus,9/30/00,#N/A,#N/A,#N/A
Belarus,12/31/00,#N/A,#N/A,#N/A
Belarus,3/31/01,#N/A,#N/A,#N/A
Belarus,6/30/01,#N/A,#N/A,#N/A
Belarus,9/30/01,#N/A,#N/A,#N/A
Belarus,12/31/01,#N/A,#N/A,#N/A
Belarus,3/31/02,#N/A,#N/A,#N/A
Belarus,6/30/02,#N/A,#N/A,#N/A
Belarus,9/30/02,#N/A,#N/A,#N/A
Belarus,12/31/02,#N/A,#N/A,#N/A
Belarus,3/31/03,#N/A,#N/A,#N/A
Belarus,6/30/03,#N/A,#N/A,#N/A
Belarus,9/30/03,#N/A,#N/A,#N/A
Belarus,12/31/03,#N/A,#N/A,#N/A
Belarus,3/31/04,#N/A,#N/A,#N/A
Belarus,6/30/04,#N/A,#N/A,#N/A
Belarus,9/30/04,#N/A,#N/A,#N/A
Belarus,12/31/04,#N/A,#N/A,#N/A
Belarus,3/31/05,#N/A,#N/A,#N/A
Belarus,6/30/05,#N/A,#N/A,#N/A
Belarus,9/30/05,#N/A,#N/A,#N/A
Belarus,12/31/05,#N/A,#N/A,#N/A
Belarus,3/31/06,#N/A,#N/A,#N/A
Belarus,6/30/06,#N/A,#N/A,#N/A
Belarus,9/30/06,#N/A,#N/A,#N/A
Belarus,12/31/06,#N/A,#N/A,#N/A
Belarus,3/31/07,#N/A,#N/A,#N/A
Belarus,6/30/07,#N/A,#N/A,#N/A
Belarus,9/30/07,#N/A,#N/A,#N/A
Belarus,12/31/07,#N/A,#N/A,#N/A
Belarus,3/31/08,#N/A,#N/A,#N/A
Belarus,6/30/08,#N/A,#N/A,#N/A
Belarus,9/30/08,#N/A,#N/A,#N/A
Belarus,12/31/08,#N/A,#N/A,#N/A
Belarus,3/31/09,#N/A,#N/A,#N/A
Belarus,6/30/09,#N/A,#N/A,#N/A
Belarus,9/30/09,#N/A,#N/A,#N/A
Belarus,12/31/09,#N/A,#N/A,#N/A
Belarus,3/31/10,4.2,#N/A,#N/A
Belarus,6/30/10,8.7,#N/A,#N/A
Belarus,9/30/10,7.3,#N/A,#N/A
Belarus,12/31/10,10.7,#N/A,#N/A
Belarus,3/31/11,10,#N/A,#N/A
Belarus,6/30/11,10.5,#N/A,#N/A
Belarus,9/30/11,2.1,#N/A,#N/A
Belarus,12/31/11,1.2,#N/A,#N/A
Belarus,3/31/12,2.2,#N/A,#N/A
Belarus,6/30/12,2.3,#N/A,#N/A
Belarus,9/30/12,1.8,#N/A,#N/A
Belarus,12/31/12,0.5,#N/A,#N/A
Belarus,3/31/13,2.9,#N/A,#N/A
Belarus,6/30/13,-0.3,#N/A,#N/A
Belarus,9/30/13,1.4,#N/A,#N/A
Belarus,12/31/13,-0.2,#N/A,#N/A
Belarus,3/31/14,0.1,#N/A,#N/A
Belarus,6/30/14,1.5,#N/A,#N/A
Belarus,9/30/14,2,#N/A,#N/A
Belarus,12/31/14,2.8,#N/A,#N/A
Belarus,3/31/15,1.9,#N/A,#N/A
Belarus,6/30/15,2.5,#N/A,#N/A
Belarus,9/30/15,1.9,#N/A,#N/A
Belarus,12/31/15,1.8,#N/A,#N/A
Belarus,3/31/16,1.4,#N/A,#N/A
Belarus,6/30/16,1.5,#N/A,#N/A
Belarus,9/30/16,1.4,#N/A,#N/A
Belarus,12/31/16,1.7,#N/A,#N/A
Belarus,3/31/17,2.2,#N/A,#N/A
Belarus,6/30/17,1.9,#N/A,#N/A
Belarus,9/30/17,1.7,#N/A,#N/A
Belarus,12/31/17,2.1,#N/A,#N/A
Belarus,3/31/18,1.5,#N/A,#N/A
Belarus,6/30/18,1.5,#N/A,#N/A
Belarus,9/30/18,1.4,#N/A,#N/A
Belarus,12/31/18,1.6,#N/A,#N/A
Belarus,3/31/19,1.3,#N/A,#N/A
Belarus,6/30/19,1.3,#N/A,#N/A
Belarus,9/30/19,1.6,#N/A,#N/A
Belarus,12/31/19,1.3,#N/A,#N/A
Belarus,3/31/20,-0.2,#N/A,#N/A
Belarus,6/30/20,-3.3,#N/A,#N/A
Belarus,9/30/20,-0.2,#N/A,#N/A
Belarus,12/31/20,-0.2,#N/A,#N/A
Belarus,3/31/21,#N/A,#N/A,#N/A
Belgium,3/31/00,4.5,#N/A,#N/A
Belgium,6/30/00,4.2,#N/A,#N/A
Belgium,9/30/00,3.1,#N/A,#N/A
Belgium,12/31/00,3.1,#N/A,#N/A
Belgium,3/31/01,2.1,2.4,-0.3
Belgium,6/30/01,1.6,2.4,-0.8
Belgium,9/30/01,0.9,2.4,-1.6
Belgium,12/31/01,-0.2,2.4,-2.6
Belgium,3/31/02,0.5,2.3,-1.9
Belgium,6/30/02,1.6,2.3,-0.7
Belgium,9/30/02,2.1,2.2,-0.1
Belgium,12/31/02,2.7,2.1,0.6
Belgium,3/31/03,1.5,2.2,-0.7
Belgium,6/30/03,0.7,2.3,-1.5
Belgium,9/30/03,0.7,2.3,-1.6
Belgium,12/31/03,1.2,2.4,-1.2
Belgium,3/31/04,2.9,2.4,0.5
Belgium,6/30/04,3.6,2.3,1.3
Belgium,9/30/04,4,2.3,1.8
Belgium,12/31/04,3.7,2.2,1.5
Belgium,3/31/05,2.5,2.3,0.2
Belgium,6/30/05,2.4,2.3,0
Belgium,9/30/05,1.9,2.4,-0.5
Belgium,12/31/05,2.5,2.4,0
Belgium,3/31/06,2.5,2.3,0.1
Belgium,6/30/06,2.2,2.2,0
Belgium,9/30/06,2.6,2.1,0.5
Belgium,12/31/06,3,2,1
Belgium,3/31/07,3.8,2,1.8
Belgium,6/30/07,4,2,2
Belgium,9/30/07,3.9,2,1.8
Belgium,12/31/07,3.1,2,1.1
Belgium,3/31/08,2,1.8,0.2
Belgium,6/30/08,1.8,1.5,0.3
Belgium,9/30/08,0.4,1.3,-0.9
Belgium,12/31/08,-2.2,1,-3.2
Belgium,3/31/09,-3.5,1,-4.5
Belgium,6/30/09,-4.3,1.1,-5.4
Belgium,9/30/09,-2,1.1,-3.1
Belgium,12/31/09,1.6,1.2,0.4
Belgium,3/31/10,2.6,1.3,1.3
Belgium,6/30/10,3.6,1.3,2.3
Belgium,9/30/10,2.8,1.4,1.3
Belgium,12/31/10,2.5,1.5,1
Belgium,3/31/11,2.4,1.4,1
Belgium,6/30/11,1.7,1.2,0.5
Belgium,9/30/11,1.5,1.1,0.4
Belgium,12/31/11,1.3,0.9,0.4
Belgium,3/31/12,1,1.1,-0.1
Belgium,6/30/12,0.9,1.3,-0.4
Belgium,9/30/12,0.7,1.5,-0.8
Belgium,12/31/12,0.3,1.7,-1.3
Belgium,3/31/13,-0.2,1.5,-1.7
Belgium,6/30/13,0.5,1.4,-0.9
Belgium,9/30/13,0.5,1.3,-0.8
Belgium,12/31/13,0.9,1.2,-0.3
Belgium,3/31/14,1.5,1.3,0.2
Belgium,6/30/14,1.3,1.3,0
Belgium,9/30/14,1.6,1.4,0.2
Belgium,12/31/14,1.9,1.4,0.5
Belgium,3/31/15,1.9,1.4,0.5
Belgium,6/30/15,2.5,1.5,1
Belgium,9/30/15,1.9,1.5,0.4
Belgium,12/31/15,1.8,1.5,0.4
Belgium,3/31/16,1.4,1.4,0
Belgium,6/30/16,1.5,1.3,0.2
Belgium,9/30/16,1.4,1.2,0.2
Belgium,12/31/16,1.7,1.1,0.6
Belgium,3/31/17,2.2,1.2,1
Belgium,6/30/17,1.9,1.2,0.7
Belgium,9/30/17,1.7,1.3,0.4
Belgium,12/31/17,2.1,1.3,0.8
Belgium,3/31/18,1.5,1.4,0
Belgium,6/30/18,1.5,1.6,-0.1
Belgium,9/30/18,1.4,1.7,-0.3
Belgium,12/31/18,1.6,1.8,-0.2
Belgium,3/31/19,1.3,1.8,-0.5
Belgium,6/30/19,1.3,1.8,-0.5
Belgium,9/30/19,1.6,1.9,-0.2
Belgium,12/31/19,1.3,1.9,-0.6
Belgium,3/31/20,-1.9,1.7,-3.6
Belgium,6/30/20,-13.8,1.6,-15.4
Belgium,9/30/20,-4.2,1.5,-5.7
Belgium,12/31/20,-5,1.3,-6.3
Belgium,3/31/21,-0.5,#N/A,#N/A
Belize,3/31/00,13.9,#N/A,#N/A
Belize,6/30/00,8.1,#N/A,#N/A
Belize,9/30/00,9.1,#N/A,#N/A
Belize,12/31/00,21.1,#N/A,#N/A
Belize,3/31/01,2.4,#N/A,#N/A
Belize,6/30/01,15.1,#N/A,#N/A
Belize,9/30/01,10.7,#N/A,#N/A
Belize,12/31/01,-8.4,#N/A,#N/A
Belize,3/31/02,7.2,#N/A,#N/A
Belize,6/30/02,2,#N/A,#N/A
Belize,9/30/02,-1.5,#N/A,#N/A
Belize,12/31/02,11.6,#N/A,#N/A
Belize,3/31/03,8.2,#N/A,#N/A
Belize,6/30/03,6.8,#N/A,#N/A
Belize,9/30/03,15.8,#N/A,#N/A
Belize,12/31/03,7.1,#N/A,#N/A
Belize,3/31/04,6.8,#N/A,#N/A
Belize,6/30/04,5.9,#N/A,#N/A
Belize,9/30/04,0.5,#N/A,#N/A
Belize,12/31/04,5.7,#N/A,#N/A
Belize,3/31/05,4.9,#N/A,#N/A
Belize,6/30/05,2.7,#N/A,#N/A
Belize,9/30/05,-2,#N/A,#N/A
Belize,12/31/05,1.7,#N/A,#N/A
Belize,3/31/06,0.9,#N/A,#N/A
Belize,6/30/06,1.2,#N/A,#N/A
Belize,9/30/06,13,#N/A,#N/A
Belize,12/31/06,5.7,#N/A,#N/A
Belize,3/31/07,5.2,#N/A,#N/A
Belize,6/30/07,3.4,#N/A,#N/A
Belize,9/30/07,-4.1,#N/A,#N/A
Belize,12/31/07,-2.8,#N/A,#N/A
Belize,3/31/08,0.3,#N/A,#N/A
Belize,6/30/08,5.5,#N/A,#N/A
Belize,9/30/08,7.2,#N/A,#N/A
Belize,12/31/08,1.6,#N/A,#N/A
Belize,3/31/09,-1.6,#N/A,#N/A
Belize,6/30/09,-0.1,#N/A,#N/A
Belize,9/30/09,0.3,#N/A,#N/A
Belize,12/31/09,2.7,#N/A,#N/A
Belize,3/31/10,2.3,#N/A,#N/A
Belize,6/30/10,1.2,#N/A,#N/A
Belize,9/30/10,1,#N/A,#N/A
Belize,12/31/10,7.8,#N/A,#N/A
Belize,3/31/11,7.1,#N/A,#N/A
Belize,6/30/11,0.5,#N/A,#N/A
Belize,9/30/11,2.4,#N/A,#N/A
Belize,12/31/11,-2.1,#N/A,#N/A
Belize,3/31/12,3.3,#N/A,#N/A
Belize,6/30/12,3.1,#N/A,#N/A
Belize,9/30/12,1.3,#N/A,#N/A
Belize,12/31/12,1.9,#N/A,#N/A
Belize,3/31/13,-0.5,#N/A,#N/A
Belize,6/30/13,2.2,#N/A,#N/A
Belize,9/30/13,1.5,#N/A,#N/A
Belize,12/31/13,2.1,#N/A,#N/A
Belize,3/31/14,-1.8,#N/A,#N/A
Belize,6/30/14,8.9,#N/A,#N/A
Belize,9/30/14,6,#N/A,#N/A
Belize,12/31/14,1.7,#N/A,#N/A
Belize,3/31/15,7.5,#N/A,#N/A
Belize,6/30/15,-1.7,#N/A,#N/A
Belize,9/30/15,2,#N/A,#N/A
Belize,12/31/15,3.9,#N/A,#N/A
Belize,3/31/16,0.2,#N/A,#N/A
Belize,6/30/16,0,#N/A,#N/A
Belize,9/30/16,-0.1,#N/A,#N/A
Belize,12/31/16,0.3,#N/A,#N/A
Belize,3/31/17,2,#N/A,#N/A
Belize,6/30/17,1,#N/A,#N/A
Belize,9/30/17,0.6,#N/A,#N/A
Belize,12/31/17,3.9,#N/A,#N/A
Belize,3/31/18,0.2,#N/A,#N/A
Belize,6/30/18,4.8,#N/A,#N/A
Belize,9/30/18,2.5,#N/A,#N/A
Belize,12/31/18,0.8,#N/A,#N/A
Belize,3/31/19,4,#N/A,#N/A
Belize,6/30/19,-0.3,#N/A,#N/A
Belize,9/30/19,0,#N/A,#N/A
Belize,12/31/19,-2.8,#N/A,#N/A
Belize,3/31/20,#N/A,#N/A,#N/A
Belize,6/30/20,#N/A,#N/A,#N/A
Belize,9/30/20,#N/A,#N/A,#N/A
Belize,12/31/20,#N/A,#N/A,#N/A
Belize,3/31/21,#N/A,#N/A,#N/A
Bolivia,3/31/00,2.1,#N/A,#N/A
Bolivia,6/30/00,4.8,#N/A,#N/A
Bolivia,9/30/00,1,#N/A,#N/A
Bolivia,12/31/00,2,#N/A,#N/A
Bolivia,3/31/01,0,#N/A,#N/A
Bolivia,6/30/01,0.9,#N/A,#N/A
Bolivia,9/30/01,2.6,#N/A,#N/A
Bolivia,12/31/01,3.2,#N/A,#N/A
Bolivia,3/31/02,1.4,#N/A,#N/A
Bolivia,6/30/02,3.9,#N/A,#N/A
Bolivia,9/30/02,3.7,#N/A,#N/A
Bolivia,12/31/02,0.9,#N/A,#N/A
Bolivia,3/31/03,3.3,#N/A,#N/A
Bolivia,6/30/03,3.2,#N/A,#N/A
Bolivia,9/30/03,0.9,#N/A,#N/A
Bolivia,12/31/03,3.4,#N/A,#N/A
Bolivia,3/31/04,4.4,#N/A,#N/A
Bolivia,6/30/04,3.7,#N/A,#N/A
Bolivia,9/30/04,6.2,#N/A,#N/A
Bolivia,12/31/04,2.7,#N/A,#N/A
Bolivia,3/31/05,4.5,#N/A,#N/A
Bolivia,6/30/05,4,#N/A,#N/A
Bolivia,9/30/05,3.8,#N/A,#N/A
Bolivia,12/31/05,5.5,#N/A,#N/A
Bolivia,3/31/06,4.4,#N/A,#N/A
Bolivia,6/30/06,3.9,#N/A,#N/A
Bolivia,9/30/06,5.7,#N/A,#N/A
Bolivia,12/31/06,5.2,#N/A,#N/A
Bolivia,3/31/07,2.5,#N/A,#N/A
Bolivia,6/30/07,4.1,#N/A,#N/A
Bolivia,9/30/07,5.3,#N/A,#N/A
Bolivia,12/31/07,6.1,#N/A,#N/A
Bolivia,3/31/08,6.6,#N/A,#N/A
Bolivia,6/30/08,6.9,#N/A,#N/A
Bolivia,9/30/08,7.1,#N/A,#N/A
Bolivia,12/31/08,4.2,#N/A,#N/A
Bolivia,3/31/09,3,#N/A,#N/A
Bolivia,6/30/09,2.2,#N/A,#N/A
Bolivia,9/30/09,3.6,#N/A,#N/A
Bolivia,12/31/09,4.6,#N/A,#N/A
Bolivia,3/31/10,3.2,#N/A,#N/A
Bolivia,6/30/10,3.8,#N/A,#N/A
Bolivia,9/30/10,3.7,#N/A,#N/A
Bolivia,12/31/10,5.7,#N/A,#N/A
Bolivia,3/31/11,6.2,#N/A,#N/A
Bolivia,6/30/11,4.3,#N/A,#N/A
Bolivia,9/30/11,5.2,#N/A,#N/A
Bolivia,12/31/11,5.3,#N/A,#N/A
Bolivia,3/31/12,5,#N/A,#N/A
Bolivia,6/30/12,4.4,#N/A,#N/A
Bolivia,9/30/12,4.6,#N/A,#N/A
Bolivia,12/31/12,6.4,#N/A,#N/A
Bolivia,3/31/13,6.9,#N/A,#N/A
Bolivia,6/30/13,7.1,#N/A,#N/A
Bolivia,9/30/13,7.3,#N/A,#N/A
Bolivia,12/31/13,6,#N/A,#N/A
Bolivia,3/31/14,5.9,#N/A,#N/A
Bolivia,6/30/14,4.8,#N/A,#N/A
Bolivia,9/30/14,6,#N/A,#N/A
Bolivia,12/31/14,5.2,#N/A,#N/A
Bolivia,3/31/15,4.8,#N/A,#N/A
Bolivia,6/30/15,5.3,#N/A,#N/A
Bolivia,9/30/15,3.9,#N/A,#N/A
Bolivia,12/31/15,5.4,#N/A,#N/A
Bolivia,3/31/16,5.4,#N/A,#N/A
Bolivia,6/30/16,3.2,#N/A,#N/A
Bolivia,9/30/16,4.9,#N/A,#N/A
Bolivia,12/31/16,3.7,#N/A,#N/A
Bolivia,3/31/17,3.3,#N/A,#N/A
Bolivia,6/30/17,3.8,#N/A,#N/A
Bolivia,9/30/17,4.3,#N/A,#N/A
Bolivia,12/31/17,5.2,#N/A,#N/A
Bolivia,3/31/18,4.9,#N/A,#N/A
Bolivia,6/30/18,4.8,#N/A,#N/A
Bolivia,9/30/18,4,#N/A,#N/A
Bolivia,12/31/18,3.3,#N/A,#N/A
Bolivia,3/31/19,3.1,#N/A,#N/A
Bolivia,6/30/19,2.6,#N/A,#N/A
Bolivia,9/30/19,2.2,#N/A,#N/A
Bolivia,12/31/19,1.1,#N/A,#N/A
Bolivia,3/31/20,0.6,#N/A,#N/A
Bolivia,6/30/20,-21.7,#N/A,#N/A
Bolivia,9/30/20,#N/A,#N/A,#N/A
Bolivia,12/31/20,#N/A,#N/A,#N/A
Bolivia,3/31/21,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/00,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/00,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/00,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/00,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/01,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/01,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/01,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/01,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/02,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/02,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/02,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/02,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/03,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/03,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/03,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/03,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/04,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/04,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/04,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/04,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/05,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/05,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/05,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/05,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/06,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/06,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/06,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/06,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/07,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/07,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/07,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/07,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/08,#N/A,#N/A,#N/A
Bosnia and Herzegovina,6/30/08,#N/A,#N/A,#N/A
Bosnia and Herzegovina,9/30/08,#N/A,#N/A,#N/A
Bosnia and Herzegovina,12/31/08,#N/A,#N/A,#N/A
Bosnia and Herzegovina,3/31/09,-3.1,#N/A,#N/A
Bosnia and Herzegovina,6/30/09,-2,#N/A,#N/A
Bosnia and Herzegovina,9/30/09,-3.1,#N/A,#N/A
Bosnia and Herzegovina,12/31/09,-3.8,#N/A,#N/A
Bosnia and Herzegovina,3/31/10,0.6,#N/A,#N/A
Bosnia and Herzegovina,6/30/10,0.7,#N/A,#N/A
Bosnia and Herzegovina,9/30/10,-0.2,#N/A,#N/A
Bosnia and Herzegovina,12/31/10,2.4,#N/A,#N/A
Bosnia and Herzegovina,3/31/11,2.1,#N/A,#N/A
Bosnia and Herzegovina,6/30/11,1.2,#N/A,#N/A
Bosnia and Herzegovina,9/30/11,1.1,#N/A,#N/A
Bosnia and Herzegovina,12/31/11,-0.4,#N/A,#N/A
Bosnia and Herzegovina,3/31/12,-1.8,#N/A,#N/A
Bosnia and Herzegovina,6/30/12,-0.1,#N/A,#N/A
Bosnia and Herzegovina,9/30/12,-0.1,#N/A,#N/A
Bosnia and Herzegovina,12/31/12,-1.4,#N/A,#N/A
Bosnia and Herzegovina,3/31/13,2.7,#N/A,#N/A
Bosnia and Herzegovina,6/30/13,1.7,#N/A,#N/A
Bosnia and Herzegovina,9/30/13,1.4,#N/A,#N/A
Bosnia and Herzegovina,12/31/13,3.8,#N/A,#N/A
Bosnia and Herzegovina,3/31/14,3.2,#N/A,#N/A
Bosnia and Herzegovina,6/30/14,-0.4,#N/A,#N/A
Bosnia and Herzegovina,9/30/14,0.3,#N/A,#N/A
Bosnia and Herzegovina,12/31/14,1.7,#N/A,#N/A
Bosnia and Herzegovina,3/31/15,1.8,#N/A,#N/A
Bosnia and Herzegovina,6/30/15,4.3,#N/A,#N/A
Bosnia and Herzegovina,9/30/15,3.7,#N/A,#N/A
Bosnia and Herzegovina,12/31/15,2.5,#N/A,#N/A
Bosnia and Herzegovina,3/31/16,2.6,#N/A,#N/A
Bosnia and Herzegovina,6/30/16,2.5,#N/A,#N/A
Bosnia and Herzegovina,9/30/16,3.2,#N/A,#N/A
Bosnia and Herzegovina,12/31/16,4.2,#N/A,#N/A
Bosnia and Herzegovina,3/31/17,2.7,#N/A,#N/A
Bosnia and Herzegovina,6/30/17,3.6,#N/A,#N/A
Bosnia and Herzegovina,9/30/17,3.9,#N/A,#N/A
Bosnia and Herzegovina,12/31/17,2.4,#N/A,#N/A
Bosnia and Herzegovina,3/31/18,3.5,#N/A,#N/A
Bosnia and Herzegovina,6/30/18,3.8,#N/A,#N/A
Bosnia and Herzegovina,9/30/18,3.4,#N/A,#N/A
Bosnia and Herzegovina,12/31/18,4.2,#N/A,#N/A
Bosnia and Herzegovina,3/31/19,2.7,#N/A,#N/A
Bosnia and Herzegovina,6/30/19,3.2,#N/A,#N/A
Bosnia and Herzegovina,9/30/19,3.4,#N/A,#N/A
Bosnia and Herzegovina,12/31/19,1.9,#N/A,#N/A
Bosnia and Herzegovina,3/31/20,2.3,#N/A,#N/A
Bosnia and Herzegovina,6/30/20,-9,#N/A,#N/A
Bosnia and Herzegovina,9/30/20,-6.3,#N/A,#N/A
Bosnia and Herzegovina,12/31/20,-3.8,#N/A,#N/A
Bosnia and Herzegovina,3/31/21,#N/A,#N/A,#N/A
Botswana,3/31/00,-2.1,#N/A,#N/A
Botswana,6/30/00,1.9,#N/A,#N/A
Botswana,9/30/00,2.4,#N/A,#N/A
Botswana,12/31/00,5.6,#N/A,#N/A
Botswana,3/31/01,4,#N/A,#N/A
Botswana,6/30/01,2.7,#N/A,#N/A
Botswana,9/30/01,0.8,#N/A,#N/A
Botswana,12/31/01,-5.9,#N/A,#N/A
Botswana,3/31/02,2.4,#N/A,#N/A
Botswana,6/30/02,3.4,#N/A,#N/A
Botswana,9/30/02,1.4,#N/A,#N/A
Botswana,12/31/02,17.4,#N/A,#N/A
Botswana,3/31/03,5,#N/A,#N/A
Botswana,6/30/03,9,#N/A,#N/A
Botswana,9/30/03,5.7,#N/A,#N/A
Botswana,12/31/03,-0.7,#N/A,#N/A
Botswana,3/31/04,3.3,#N/A,#N/A
Botswana,6/30/04,-5.5,#N/A,#N/A
Botswana,9/30/04,6.7,#N/A,#N/A
Botswana,12/31/04,6.5,#N/A,#N/A
Botswana,3/31/05,5.5,#N/A,#N/A
Botswana,6/30/05,5.4,#N/A,#N/A
Botswana,9/30/05,3.3,#N/A,#N/A
Botswana,12/31/05,4.2,#N/A,#N/A
Botswana,3/31/06,12.2,#N/A,#N/A
Botswana,6/30/06,10.4,#N/A,#N/A
Botswana,9/30/06,8.2,#N/A,#N/A
Botswana,12/31/06,3.3,#N/A,#N/A
Botswana,3/31/07,6.5,#N/A,#N/A
Botswana,6/30/07,11.9,#N/A,#N/A
Botswana,9/30/07,6.3,#N/A,#N/A
Botswana,12/31/07,8.6,#N/A,#N/A
Botswana,3/31/08,6.9,#N/A,#N/A
Botswana,6/30/08,6.1,#N/A,#N/A
Botswana,9/30/08,7.9,#N/A,#N/A
Botswana,12/31/08,4.1,#N/A,#N/A
Botswana,3/31/09,-9.5,#N/A,#N/A
Botswana,6/30/09,-7.3,#N/A,#N/A
Botswana,9/30/09,-10.4,#N/A,#N/A
Botswana,12/31/09,-3.4,#N/A,#N/A
Botswana,3/31/10,11.2,#N/A,#N/A
Botswana,6/30/10,5.3,#N/A,#N/A
Botswana,9/30/10,11.5,#N/A,#N/A
Botswana,12/31/10,6.6,#N/A,#N/A
Botswana,3/31/11,6,#N/A,#N/A
Botswana,6/30/11,8.1,#N/A,#N/A
Botswana,9/30/11,1.8,#N/A,#N/A
Botswana,12/31/11,8.5,#N/A,#N/A
Botswana,3/31/12,6.8,#N/A,#N/A
Botswana,6/30/12,3.3,#N/A,#N/A
Botswana,9/30/12,2.9,#N/A,#N/A
Botswana,12/31/12,4.8,#N/A,#N/A
Botswana,3/31/13,9.8,#N/A,#N/A
Botswana,6/30/13,12.6,#N/A,#N/A
Botswana,9/30/13,13.4,#N/A,#N/A
Botswana,12/31/13,9.7,#N/A,#N/A
Botswana,3/31/14,3.3,#N/A,#N/A
Botswana,6/30/14,4.6,#N/A,#N/A
Botswana,9/30/14,6,#N/A,#N/A
Botswana,12/31/14,2.7,#N/A,#N/A
Botswana,3/31/15,2.8,#N/A,#N/A
Botswana,6/30/15,-0.3,#N/A,#N/A
Botswana,9/30/15,-5.4,#N/A,#N/A
Botswana,12/31/15,-3.6,#N/A,#N/A
Botswana,3/31/16,2.3,#N/A,#N/A
Botswana,6/30/16,3.9,#N/A,#N/A
Botswana,9/30/16,6.9,#N/A,#N/A
Botswana,12/31/16,4.2,#N/A,#N/A
Botswana,3/31/17,1.1,#N/A,#N/A
Botswana,6/30/17,0.9,#N/A,#N/A
Botswana,9/30/17,3.3,#N/A,#N/A
Botswana,12/31/17,6.3,#N/A,#N/A
Botswana,3/31/18,4.4,#N/A,#N/A
Botswana,6/30/18,5.4,#N/A,#N/A
